user_id ;country ;Days_Since_Registration;Deposit_count;Av_Deposit;Last_deposit_day;Total_sessions;Total_game_time;Favorite_Game;device_type ;Churn_risk;Age;Gender;Lifecycle_Stage;Future_Value
4250;CANADA;310;0;0;0;2;115.29;Casino Hold'em 1;Mobile;0%;-1;Male;Dormant;5438.0467
4251;EEUU;309;0;0;0;2;95;Gold Hit: Dragon Bonanza� Fb;Desktop;0%;-1;Male;Dormant;5438.0467
4252;CL;309;0;0;0;2;157.72;Classic Razz Poker Hold�em Cash Game;Mobile;0%;-1;Male;Dormant;5438.0467
4253;PER�;309;0;0;0;2;178.42;Agentjaneblondereturns;Mobile;0%;-1;Male;Dormant;5438.0467
4254;PERU;309;0;0;0;2;121.46;Big Bass Bonanza;Mobile;0%;-1;Male;Dormant;5438.0467
4255;VENEZUELA;309;0;0;0;2;107.24;Wolf Gold;Mobile;0%;-1;Male;Dormant;5438.0467
4256;CHILE;309;0;0;0;2;87.4;Juicyfruitssunshinerich;Mobile;0%;-1;Male;Dormant;5438.0467
4257;COSTARICA;309;0;0;0;2;106.62;Age Of The Gods� King Of Olympus Megaways�;Mobile;0%;-1;Male;Dormant;5438.0467
4258;ESTADOS UNIDOS;309;0;0;0;2;99.92;Richy Hog;Mobile;0%;-1;Male;Dormant;5438.0467
4259;CANNADA;309;0;0;0;2;150.09;Age Of Egypt;Mobile;0%;-1;Male;Dormant;5438.0467
4260;COSTARICA;308;0;0;0;3;137.87;Santa's Great Gifts;Mobile;0%;-1;Male;Dormant;5438.0467
4261;ESTADOS UNIDOS;308;0;0;0;2;115.25;Floating Dragon;Mobile;0%;-1;Male;Dormant;5438.0467
4262;CANADA;308;0;0;0;2;106.79;Hyperstrikecashmegaways;Mobile;0%;-1;Male;Dormant;5438.0467
4263;PERU;308;0;0;0;2;83.84;Wild Wild Riches;Mobile;0%;-1;Male;Dormant;5438.0467
4264;ELSALVADOR;307;0;0;0;2;93.91;Elven Princesses;Mobile;0%;-1;Male;Dormant;5438.0467
4265;MEXICO;307;0;0;0;2;93.55;Queenie;Mobile;0%;-1;Male;Dormant;5438.0467
4266;CANNADA;307;0;0;0;3;65.03;Amazinglinkhadesdesktop;Mobile;0%;-1;Male;Dormant;5438.0467
4267;COSTARICA;307;0;0;0;3;69.69;Primal Hunt;Mobile;0%;-1;Male;Dormant;5438.0467
4268;MEXICO;307;0;0;0;2;77.19;Grand Junction: Mountain Express;Mobile;0%;-1;Male;Dormant;5438.0467
4269;PERU;307;0;0;0;2;102.83;Ultimate Roulette;Mobile;0%;-1;Male;Dormant;5438.0467
4270;CANADA;307;0;0;0;2;84.77;Age Of Egypt;Mobile;0%;-1;Male;Dormant;5438.0467
4271;EEUU;307;0;0;0;2;102.25;Fruit Cocktail;Mobile;0%;-1;Male;Dormant;5438.0467
4272;CL;307;0;0;0;2;83.48;Great Rhino;Mobile;0%;-1;Male;Dormant;5438.0467
4273;PERU;306;0;0;0;2;73.42;Premium Blackjack;Mobile;0%;-1;Male;Dormant;5438.0467
4274;ELSALVADOR;306;0;0;0;2;79.68;Stampede Android;Mobile;0%;-1;Male;Dormant;5438.0467
4275;EEUU;306;0;0;0;2;81.24;Fruit Cocktail;Mobile;0%;-1;Male;Dormant;5438.0467
4276;CL;610;0;0;0;2;90.25;Fruit Towers;Mobile;0%;-1;Male;Dormant;5438.0467
4277;MEXICO;610;0;0;0;2;76.01;Fruit Party;Mobile;0%;-1;Male;Dormant;5438.0467
4278;CANNADA;610;0;0;0;2;84.96;Fire Blaze Fire Fighter;Mobile;0%;-1;Male;Dormant;5438.0467
4279;COSTARICA;610;0;0;0;2;78.12;Fruitycocktails;Mobile;0%;-1;Male;Dormant;5438.0467
4280;MEXICO;610;0;0;0;2;77.52;John Hunter And The Tomb Of The Scarab Queen;Mobile;0%;-1;Male;Dormant;5438.0467
4281;PERU;610;0;0;0;2;72.09;Story Of Vikings 10 Lines;Mobile;0%;-1;Male;Dormant;5438.0467
4282;CHILE;610;0;0;0;2;77.23;Calaveras Explosivas;Mobile;0%;-1;Male;Dormant;5438.0467
4283;MEXICO;610;0;0;0;2;105.52;Houseofdoom;Mobile;0%;-1;Male;Dormant;5438.0467
4284;COLOMBIA;609;0;0;0;2;98.19;Casino Hold'em 1;Mobile;0%;-1;Male;Dormant;5438.0467
4285;COSTARICA;609;0;0;0;2;105.62;Hot To Burn;Desktop;0%;-1;Male;Dormant;5438.0467
4286;ELSALVADOR;609;0;0;0;2;93.03;Pop Age Of The Gods: Glorious Griffin (Gpas);Mobile;0%;-1;Male;Dormant;5438.0467
4287;ESTADOS UNIDOS;609;0;0;0;2;85.71;Diamond Link�: Mighty Buffalo;Mobile;0%;-1;Male;Dormant;5438.0467
4288;CANNADA;608;0;0;0;3;88.86;Mega Fire Blaze�: Khonsu God Of Moon� Powerplay Jackpot;Mobile;0%;-1;Male;Dormant;5438.0467
4289;CANADA;608;0;0;0;2;96.22;Queenie;Mobile;0%;-1;Male;Dormant;5438.0467
4290;EEUU;608;0;0;0;2;97.95;Shield Of Sparta;Mobile;0%;-1;Male;Dormant;5438.0467
4291;CL;608;0;0;0;2;100.24;Fruit Cocktail;Mobile;0%;-1;Male;Dormant;5438.0467
4292;PER�;608;0;0;0;2;117.2;John Hunter And The Tomb Of The Scarab Queen;Mobile;0%;-1;Male;Dormant;5438.0467
4293;PERU;608;0;0;0;2;89.14;Tropicalwilds;Mobile;0%;-1;Male;Dormant;5438.0467
4294;VENEZUELA;607;0;0;0;2;68.94;Anksunamun: The Queen Of Egypt;Mobile;0%;-1;Male;Dormant;5438.0467
4295;CHILE;607;0;0;0;2;116.03;Fruit Cocktail;Mobile;0%;-1;Male;Dormant;5438.0467
4296;COSTARICA;607;0;0;0;2;101.38;40 Wild Fire 6;Mobile;0%;-1;Male;Dormant;5438.0467
4297;ESTADOS UNIDOS;606;0;0;0;2;99.64;1-2-3 Bingo! No Pot;Mobile;0%;-1;Male;Dormant;5438.0467
4298;CANNADA;606;0;0;0;2;93.34;Chieftainbuffalo;Mobile;0%;-1;Male;Dormant;5438.0467
4299;COSTARICA;606;0;0;0;2;110.72;Quantum Roulette;Mobile;0%;-1;Male;Dormant;5438.0467
4300;ESTADOS UNIDOS;606;0;0;0;2;78.06;Casino Hold'em 1;Mobile;0%;-1;Male;Dormant;5438.0467
4301;CANADA;606;0;0;0;2;92.44;Megafireblaze Wild Pistolero;Mobile;0%;-1;Male;Dormant;5438.0467
4302;PERU;606;0;0;0;3;129.73;Pharaohs Daughter;Mobile;0%;-1;Male;Dormant;5438.0467
4303;ELSALVADOR;606;0;0;0;2;165.93;Orbs Of Atlantis;Mobile;0%;-1;Male;Dormant;5438.0467
4304;MEXICO;606;0;0;0;2;151.72;Garage;Mobile;0%;-1;Male;Dormant;5438.0467
4305;CANNADA;606;0;0;0;2;107.46;John Hunter And The Tomb Of The Scarab Queen;Mobile;0%;-1;Male;Dormant;5438.0467
4306;COSTARICA;606;0;0;0;2;121.31;Tomeofmadness;Mobile;0%;-1;Male;Dormant;5438.0467
4307;MEXICO;605;0;0;0;2;98.3;Fruit Cocktail;Mobile;0%;-1;Male;Dormant;5438.0467
4308;PERU;605;0;0;0;2;126.42;Wild Booster;Mobile;0%;-1;Male;Dormant;5438.0467
4309;CANADA;605;0;0;0;3;113.64;Hit Bar;Mobile;0%;-1;Male;Dormant;5438.0467
4310;EEUU;604;0;0;0;2;95.05;7 Piggies 5.000;Mobile;0%;-1;Male;Dormant;5438.0467
4311;CL;604;0;0;0;2;118.24;Wushu Punch;Mobile;0%;-1;Male;Dormant;5438.0467
4312;PERU;604;0;0;0;2;106.1;Adventurepalace;Mobile;0%;-1;Male;Dormant;5438.0467
4313;ELSALVADOR;604;0;0;0;2;119.18;4 Seasons Mobile;Mobile;0%;-1;Male;Dormant;5438.0467
4314;EEUU;604;0;0;0;2;105.67;Fire Blaze Fire Fighter;Mobile;0%;-1;Male;Dormant;5438.0467
4315;CL;604;0;0;0;2;95.35;Fruit Cocktail 2;Mobile;0%;-1;Male;Dormant;5438.0467
4316;MEXICO;604;0;0;0;2;88.97;Megafireblaze Wild Pistolero;Mobile;0%;-1;Male;Dormant;5438.0467
4317;CANNADA;604;0;0;0;2;91.8;Adventurepalace;Mobile;0%;-1;Male;Dormant;5438.0467
4318;COSTARICA;604;0;0;0;2;106.76;Pyramid King;Mobile;0%;-1;Male;Dormant;5438.0467
4319;MEXICO;603;0;0;0;2;89.89;Adventurepalace;Desktop;0%;-1;Male;Dormant;5438.0467
4320;PERU;603;0;0;0;2;111.62;Adventurepalace;Mobile;0%;-1;Male;Dormant;5438.0467
4321;CHILE;603;0;0;0;2;106.07;Dim Sum Prize;Mobile;0%;-1;Male;Dormant;5438.0467
4322;MEXICO;602;0;0;0;2;102.48;Richesofthedeep243ways;Mobile;0%;-1;Male;Dormant;5438.0467
4323;COLOMBIA;602;0;0;0;2;94.66;Luckyseven;Mobile;0%;-1;Male;Dormant;5438.0467
4324;COSTARICA;602;0;0;0;2;95.76;Wolf Gold Power Jackpot;Mobile;0%;-1;Male;Dormant;5438.0467
4325;ELSALVADOR;602;0;0;0;2;111.33;Lucky Jack - Book Of Rebirth;Mobile;0%;41;Male;Dormant;5438.0467
4326;ESTADOS UNIDOS;602;0;0;0;2;98.14;40 Wild Fire 6;Mobile;0%;41;Male;Dormant;5438.0467
4327;CANNADA;602;0;0;0;2;127.42;Reliquaryofra6reels;Mobile;0%;41;Male;Dormant;5438.0467
4328;CANADA;602;0;0;0;2;117.58;Mambo Unlimited Blackjack;Mobile;0%;41;Male;Dormant;5438.0467
4329;EEUU;601;0;0;0;3;90.75;Multihand Blackjack;Mobile;0%;41;Male;Dormant;5438.0467
4330;CL;600;0;0;0;3;99.48;Gold Rush 250.000;Mobile;0%;41;Male;Dormant;5438.0467
4331;PER�;600;0;0;0;3;95.85;Book Of Aphrodite - The Love Spell;Mobile;0%;41;Male;Dormant;5438.0467
4332;PERU;600;0;0;0;2;107.06;Bingo Mariachis;Mobile;0%;41;Male;Dormant;5438.0467
4333;VENEZUELA;600;0;0;0;2;96.74;Squealinriches;Mobile;0%;41;Male;Dormant;5438.0467
4334;CHILE;600;0;0;0;2;120.96;Adventurepalace;Mobile;0%;41;Male;Dormant;5438.0467
4335;COSTARICA;599;0;0;0;2;102.05;Lucky Star Spins;Mobile;0%;41;Male;Dormant;5438.0467
4336;ESTADOS UNIDOS;599;0;0;0;3;145.8;Classic Razz Poker Hold�em Cash Game;Mobile;0%;41;Male;Dormant;5438.0467
4337;CANNADA;599;0;0;0;3;123.48;Gold Hit: Dragon Bonanza� Fb;Mobile;0%;41;Male;Dormant;5438.0467
4338;COSTARICA;599;0;0;0;2;105.44;Mustang Gold;Mobile;0%;41;Male;Dormant;5438.0467
4339;ESTADOS UNIDOS;599;0;0;0;2;116.57;Classic Razz Poker Hold�em Cash Game;Mobile;0%;41;Male;Dormant;5438.0467
4340;CANADA;598;0;0;0;2;95.41;Football Mayhem;Mobile;0%;41;Male;Dormant;5438.0467
4341;PERU;598;0;0;0;2;121.51;Super Golden Dragon Inferno;Mobile;0%;41;Male;Dormant;5438.0467
4342;ELSALVADOR;597;0;0;0;2;96.3;Mysterious Egypt;Mobile;0%;41;Male;Dormant;5438.0467
4343;MEXICO;597;0;0;0;2;75.52;Joker's Jewels;Mobile;0%;41;Male;Dormant;5438.0467
4344;CANNADA;597;0;0;0;3;83.79;Super Golden Dragon Inferno;Mobile;0%;41;Male;Dormant;5438.0467
4345;COSTARICA;597;0;0;0;2;91.5;Sumo Supreme Megaways;Mobile;0%;41;Male;Dormant;5438.0467
4346;MEXICO;596;0;0;0;2;115;Joker's Jewels;Mobile;0%;41;Male;Dormant;5438.0467
4347;PERU;596;0;0;0;2;112.65;Mustang Gold;Mobile;0%;41;Male;Dormant;5438.0467
4348;CANADA;596;0;0;0;2;115.06;Gem Elevator;Mobile;0%;41;Male;Dormant;5438.0467
4349;EEUU;596;0;0;0;2;101.16;Sweet Bonanza 1000;Mobile;0%;41;Male;Dormant;5438.0467
4350;CL;596;0;0;0;3;139.86;Super Golden Dragon Inferno;Mobile;0%;41;Male;Dormant;5438.0467
4351;PERU;595;0;0;0;3;111.07;Super Golden Dragon Inferno;Mobile;0%;41;Male;Dormant;5438.0467
4352;ELSALVADOR;595;0;0;0;3;97.06;Super Golden Dragon Inferno;Mobile;0%;41;Male;Dormant;5438.0467
4353;EEUU;595;0;0;0;2;116.54;Hugocarts;Desktop;0%;41;Male;Dormant;5438.0467
4354;CL;595;0;0;0;2;115.68;Quest To The West;Mobile;0%;41;Male;Dormant;5438.0467
4355;MEXICO;595;0;0;0;2;106.41;Mr. Macau;Mobile;0%;41;Male;Dormant;5438.0467
4356;CANNADA;594;0;0;0;2;102.11;Lucky Lady's Charm Deluxe 10;Mobile;0%;41;Male;Dormant;5438.0467
4357;COSTARICA;594;0;0;0;3;129.91;Gold Trio: Sinbad's Riches�;Mobile;0%;41;Male;Dormant;5438.0467
4358;MEXICO;594;0;0;0;3;108.53;Fruit Cocktail;Mobile;0%;41;Male;Dormant;5438.0467
4359;PERU;594;0;0;0;3;86.63;Fruit Cocktail;Mobile;0%;41;Male;Dormant;5438.0467
4360;CHILE;594;0;0;0;3;111.03;Sugar Rush 1000;Mobile;0%;41;Male;Dormant;5438.0467
4361;MEXICO;594;0;0;0;2;104.59;9giftsofchristmas;Mobile;0%;41;Male;Dormant;5438.0467
4362;COLOMBIA;593;0;0;0;2;132.43;Classic Razz Poker Hold�em Cash Game;Mobile;0%;41;Male;Dormant;5438.0467
4363;COSTARICA;593;0;0;0;2;107.62;Hyperstrikecashmegaways;Mobile;0%;41;Male;Dormant;5438.0467
4364;ELSALVADOR;592;0;0;0;3;137.63;Majority Rules Speed Blackjack;Mobile;0%;41;Male;Dormant;5438.0467
4365;ESTADOS UNIDOS;592;0;0;0;3;123.93;Live - Vegas Ball Bonanza;Mobile;0%;41;Male;Dormant;5438.0467
4366;CANNADA;591;0;0;0;2;102.39;Mr. Macau;Mobile;0%;41;Male;Dormant;5438.0467
4367;CANADA;591;0;0;0;2;105.38;Fruit Cocktail;Mobile;0%;41;Male;Dormant;5438.0467
4368;EEUU;591;0;0;0;2;91.08;Gold Hit: Dragon Bonanza� Fb;Mobile;0%;41;Male;Dormant;5438.0467
4369;CL;591;0;0;0;2;105.87;Bookofdead;Mobile;0%;41;Male;Dormant;5438.0467
4370;PER�;591;0;0;0;2;90.71;Book Of Tut;Mobile;0%;41;Male;Dormant;5438.0467
4371;PERU;590;0;0;0;3;124.1;The Wild Gang;Mobile;0%;41;Male;Dormant;5438.0467
4372;VENEZUELA;590;0;0;0;3;124.45;Bookofoz;Mobile;0%;41;Male;Dormant;5438.0467
4373;CHILE;590;0;0;0;3;104.24;Gates Of Olympus 1000;Mobile;0%;41;Male;Dormant;5438.0467
4374;COSTARICA;590;0;0;0;3;100.34;Pilgrimofdead;Mobile;0%;41;Male;Dormant;5438.0467
4375;ESTADOS UNIDOS;589;0;0;0;2;76.35;Age Of The Gods� King Of Olympus Megaways�;Mobile;0%;41;Male;Dormant;5438.0467
4376;CANNADA;589;0;0;0;2;106.4;Year Of The Dragon King;Mobile;0%;41;Male;Dormant;5438.0467
4377;COSTARICA;589;0;0;0;2;91.75;5 Frozen Charms Megaways;Mobile;0%;41;Male;Dormant;5438.0467
4378;ESTADOS UNIDOS;589;0;0;0;3;108.09;Fruit Cocktail;Mobile;0%;41;Male;Dormant;5438.0467
4379;CANADA;589;0;0;0;3;121.11;Lightning Ball;Mobile;0%;41;Male;Dormant;5438.0467
4380;PERU;588;0;0;0;3;103.04;Richy Hog;Mobile;0%;41;Male;Dormant;5438.0467
4381;ELSALVADOR;588;0;0;0;3;95.09;Riseofolympus100;Mobile;0%;41;Male;Dormant;5438.0467
4382;MEXICO;588;0;0;0;3;65.55;Wolf Gold Power Jackpot;Mobile;0%;41;Male;Dormant;5438.0467
4383;CANNADA;588;0;0;0;3;99.08;Great Rhino Megaways;Mobile;0%;41;Male;Dormant;5438.0467
4384;COSTARICA;588;0;0;0;2;95.95;Take The Bank;Mobile;0%;41;Male;Dormant;5438.0467
4385;MEXICO;587;0;0;0;3;109.1;Mega Fire Blaze: Piggies And The Bank;Mobile;0%;41;Male;Dormant;5438.0467
4386;PERU;587;0;0;0;3;115.3;European Roulette - Ce;Mobile;0%;41;Male;Dormant;5438.0467
4387;CANADA;587;0;0;0;3;97.53;Sizzling Hot� Deluxe;Desktop;0%;41;Male;Dormant;5438.0467
4388;EEUU;587;0;0;0;3;101.67;Gates Of Olympus;Mobile;0%;41;Male;Dormant;5438.0467
4389;CL;587;0;0;0;2;83.91;Blackjack Cashback;Mobile;0%;41;Male;Dormant;5438.0467
4390;PERU;587;0;0;0;2;109.25;Burning Chilli;Mobile;0%;41;Male;Dormant;5438.0467
4391;ELSALVADOR;587;0;0;0;2;86.94;Mega Roulette;Mobile;0%;41;Male;Dormant;5438.0467
4392;EEUU;587;0;0;0;3;102.96;Garage;Mobile;0%;41;Male;Dormant;5438.0467
4393;CL;586;0;0;0;3;109.26;Grand Junction: Mountain Express;Mobile;0%;41;Male;Dormant;5438.0467
4394;MEXICO;586;0;0;0;2;114.07;Quest To The West;Mobile;0%;41;Male;Dormant;5438.0467
4395;CANNADA;586;0;0;0;3;103.51;Bigger Bass Bonanza;Mobile;0%;41;Male;Dormant;5438.0467
4396;COSTARICA;586;0;0;0;2;94.28;Hypergold;Mobile;0%;41;Male;Dormant;5438.0467
4397;MEXICO;586;0;0;0;2;117.13;Gems Of Giza�;Mobile;0%;41;Male;Dormant;5438.0467
4398;PERU;586;0;0;0;2;103.97;Bigger Bass Bonanza;Mobile;0%;41;Male;Dormant;5438.0467
4399;CHILE;586;0;0;0;3;112.14;Mad4halloween;Mobile;0%;41;Male;Dormant;5438.0467
4400;MEXICO;586;0;0;0;3;132.06;Blue Wizard Megaways;Mobile;0%;41;Male;Dormant;5438.0467
4401;COLOMBIA;586;0;0;0;3;96.5;Piggy Bank Bills;Mobile;0%;41;Male;Dormant;5438.0467
4402;COSTARICA;586;0;0;0;3;71.37;Adventurepalace;Mobile;0%;41;Male;Dormant;5438.0467
4403;ELSALVADOR;586;0;0;0;2;95.15;Piggy Bank Bills;Mobile;0%;41;Male;Dormant;5438.0467
4404;ESTADOS UNIDOS;584;0;0;0;2;108.27;Zeus 2;Mobile;0%;41;Male;Dormant;5438.0467
4405;CANNADA;584;0;0;0;2;91.96;Take The Kingdom;Mobile;0%;41;Male;Dormant;5438.0467
4406;CANADA;583;0;0;0;3;101.06;The Wild Machine;Mobile;0%;41;Male;Dormant;5438.0467
4407;EEUU;583;0;0;0;3;113.6;10 Imperial Crown;Mobile;0%;41;Male;Dormant;5438.0467
4408;CL;583;0;0;0;2;103.5;Wild Bison Charge;Mobile;0%;41;Male;Dormant;5438.0467
4409;PER�;583;0;0;0;2;101.94;Piggy Bank Bills;Mobile;0%;41;Male;Dormant;5438.0467
4410;PERU;583;0;0;0;2;85.83;Rising Joker�;Mobile;0%;41;Male;Dormant;5438.0467
4411;VENEZUELA;582;0;0;0;2;116.85;Pop Fire Blaze: Sky Queen (Gpas);Mobile;0%;41;Male;Dormant;5438.0467
4412;CHILE;582;0;0;0;2;99.82;Rising Joker�;Mobile;0%;41;Male;Dormant;5438.0467
4413;COSTARICA;582;0;0;0;3;124;Piggy Bank Bills;Mobile;0%;41;Male;Dormant;5438.0467
4414;ESTADOS UNIDOS;581;0;0;0;3;117.64;Joker's Jewels;Mobile;0%;41;Male;Dormant;5438.0467
4415;CANNADA;581;0;0;0;2;103.09;Joker's Jewels;Mobile;0%;41;Male;Dormant;5438.0467
4416;COSTARICA;581;0;0;0;3;112.19;Diamond Link�: Mighty Buffalo;Mobile;0%;41;Male;Dormant;5438.0467
4417;ESTADOS UNIDOS;581;0;0;0;2;106.64;Gates Of Olympus;Mobile;0%;41;Male;Dormant;5438.0467
4418;CANADA;581;0;0;0;2;113.11;Chieftainbuffalo;Mobile;0%;41;Male;Dormant;5438.0467
4419;PERU;581;0;0;0;2;98.2;Gladiator: Gladiator Jackpot 1;Mobile;0%;41;Male;Dormant;5438.0467
4420;ELSALVADOR;581;0;0;0;3;124.23;Bigger Bass Bonanza;Mobile;0%;41;Male;Dormant;5438.0467
4421;MEXICO;581;0;0;0;3;118.95;Wolf Gold 1 Million;Desktop;0%;41;Male;Dormant;5438.0467
4422;CANNADA;32;0;0;0;2;122.68;Super Golden Dragon Inferno;Mobile;0%;41;Male;Dormant;5438.0467
4423;COSTARICA;32;0;0;0;3;119.41;Vampy Party;Mobile;0%;41;Male;Dormant;5438.0467
4424;MEXICO;32;0;0;0;2;104.99;Madame Destiny Megaways;Mobile;0%;41;Male;Dormant;5438.0467
4425;PERU;31;0;0;0;2;112.97;Book Of Tut;Mobile;0%;41;Male;Dormant;5438.0467
4426;CANADA;31;0;0;0;2;98.2;Joker's Jewels Hot;Mobile;0%;41;Male;Dormant;5438.0467
4427;EEUU;31;0;0;0;3;107.36;Stampede Gold;Mobile;0%;41;Male;Dormant;5438.0467
4428;CL;31;0;0;0;3;123.91;Fruit Cocktail;Mobile;0%;41;Male;Dormant;5438.0467
4429;PERU;31;0;0;0;2;124.18;Super Golden Dragon Inferno;Mobile;0%;41;Male;Dormant;5438.0467
4430;ELSALVADOR;31;0;0;0;2;100.56;Big Bass Christmas Bash;Mobile;0%;41;Male;Dormant;5438.0467
4431;EEUU;31;0;0;0;2;86.85;Premium Blackjack;Mobile;0%;41;Male;Dormant;5438.0467
4432;CL;31;0;0;0;2;103.57;Strawberry Cocktail;Mobile;0%;41;Male;Dormant;5438.0467
4433;MEXICO;31;0;0;0;2;90.43;Sugar Rush;Mobile;0%;41;Male;Dormant;5438.0467
4434;CANNADA;30;0;0;0;3;112.83;Fruit Cocktail 2;Mobile;0%;41;Male;Dormant;5438.0467
4435;COSTARICA;30;0;0;0;3;119.58;40 Wild Fire 6;Mobile;0%;41;Male;Dormant;5438.0467
4436;MEXICO;30;0;0;0;2;111.17;Legion Gold Victory;Mobile;0%;41;Male;Dormant;5438.0467
4437;PERU;30;0;0;0;2;99.46;Megafireblaze Wild Pistolero;Mobile;0%;41;Male;Dormant;5438.0467
4438;CHILE;30;0;0;0;2;76.64;Extra Juicy Megaways;Mobile;0%;41;Male;Dormant;5438.0467
4439;MEXICO;30;0;0;0;2;95.44;Fire Stampede;Mobile;0%;41;Male;Dormant;5438.0467
4440;COLOMBIA;29;0;0;0;2;85.66;Wolf Gold;Mobile;0%;41;Male;Dormant;5438.0467
4441;COSTARICA;29;0;0;0;3;107.98;Alohawaii: Cash Collect;Mobile;0%;41;Male;Dormant;5438.0467
4442;ELSALVADOR;29;0;0;0;3;116.69;Habichuelas;Mobile;0%;41;Male;Dormant;5438.0467
4443;ESTADOS UNIDOS;29;0;0;0;3;112.3;Fire Stampede;Mobile;0%;41;Male;Dormant;5438.0467
4444;CANNADA;29;0;0;0;3;125.83;Christmas Wins;Mobile;0%;41;Male;Dormant;5438.0467
4445;CANADA;29;0;0;0;2;91.68;Joker's Jewels;Mobile;0%;41;Male;Dormant;5438.0467
4446;EEUU;29;0;0;0;3;106.97;Amazinglinkhercules;Mobile;0%;41;Male;Dormant;5438.0467
4447;CL;29;0;0;0;2;93.46;Expansion;Mobile;0%;41;Male;Dormant;5438.0467
4448;PER�;28;0;0;0;3;100.46;Lucky Streak 1000;Mobile;0%;41;Male;Dormant;5438.0467
4449;PERU;28;0;0;0;2;220.86;Tippysgoldenpot;Mobile;0%;41;Male;Dormant;5438.0467
4450;VENEZUELA;28;0;0;0;2;163.49;Lucky Lightning;Mobile;0%;41;Male;Dormant;5438.0467
4451;CHILE;27;0;0;0;2;111.32;Royalemirates;Mobile;0%;41;Male;Dormant;5438.0467
4452;COSTARICA;27;0;0;0;2;85.75;Double Bonus Poker 1 Hand;Mobile;0%;41;Male;Dormant;5438.0467
4453;ESTADOS UNIDOS;27;0;0;0;2;110.14;Candy Blitz;Mobile;0%;41;Male;Dormant;5438.0467
4454;CANNADA;26;0;0;0;2;96.97;Tombraidersecretofthesword;Mobile;0%;41;Male;Dormant;5438.0467
4455;COSTARICA;26;0;0;0;3;102.09;Bookofdead;Desktop;0%;41;Male;Dormant;5438.0467
4456;ESTADOS UNIDOS;26;0;0;0;3;113.32;Mines;Mobile;0%;41;Male;Dormant;5438.0467
4457;CANADA;26;0;0;0;2;111.95;Primal Hunt;Mobile;0%;41;Male;Dormant;5438.0467
4458;PERU;26;0;0;0;2;92.38;Piggy Bank Bills;Mobile;0%;41;Male;Dormant;5438.0467
4459;ELSALVADOR;26;0;0;0;2;80.05;Chests Of Cai Shen;Mobile;0%;41;Male;Dormant;5438.0467
4460;MEXICO;25;0;0;0;2;103.84;Super Golden Dragon Inferno;Mobile;0%;41;Male;Dormant;5438.0467
4461;CANNADA;25;0;0;0;2;99.56;Hyperstrikecashmegaways;Mobile;0%;41;Male;Dormant;5438.0467
4462;COSTARICA;25;0;0;0;3;114.84;Classic Razz Poker Hold�em Cash Game;Mobile;0%;41;Male;Dormant;5438.0467
4463;MEXICO;25;0;0;0;3;124.03;Blazingpiranhas;Mobile;0%;41;Male;Dormant;5438.0467
4464;PERU;25;0;0;0;2;113.52;Fruit Cocktail;Mobile;0%;41;Male;Dormant;5438.0467
4465;CANADA;25;0;0;0;2;96.69;Fruit Cocktail;Mobile;0%;41;Male;Dormant;5438.0467
4466;EEUU;25;0;0;0;2;95.18;Panther Queen;Mobile;0%;41;Male;Dormant;5438.0467
4467;CL;24;0;0;0;2;110.27;Fruit Cocktail 2;Mobile;0%;41;Male;Dormant;5438.0467
4468;PERU;24;0;0;0;2;97.75;Chilli Heat;Mobile;0%;41;Male;Dormant;5438.0467
4469;ELSALVADOR;24;0;0;0;3;104.49;Mr. Macau;Mobile;0%;41;Male;Dormant;5438.0467
4470;EEUU;24;0;0;0;3;117.46;Money Stacks;Mobile;0%;41;Male;Dormant;5438.0467
4471;CL;24;0;0;0;2;123.98;Queenofalexandria;Mobile;0%;41;Male;Dormant;5438.0467
4472;MEXICO;23;0;0;0;2;106.67;Release The Kraken Megaways;Mobile;0%;41;Male;Dormant;5438.0467
4473;CANNADA;23;0;0;0;2;108.5;Bookofdead;Mobile;0%;43;Male;Dormant;5438.0467
4474;COSTARICA;23;0;0;0;2;115.54;Multifruit81;Mobile;0%;43;Male;Dormant;5438.0467
4475;MEXICO;23;0;0;0;2;95.22;Book Of Xmas 2;Mobile;0%;43;Male;Dormant;5438.0467
4476;PERU;22;0;0;0;3;123.63;Mega Fruit 40;Mobile;0%;43;Male;Dormant;5438.0467
4477;CHILE;22;0;0;0;3;130.96;The Catfather;Mobile;0%;43;Male;Dormant;5438.0467
4478;MEXICO;22;0;0;0;2;115.74;Big Bass Mission Fishin';Mobile;0%;43;Male;Dormant;5438.0467
4479;COLOMBIA;22;0;0;0;2;105.6;Classic Poker Omaha Cash Game;Mobile;0%;43;Male;Dormant;5438.0467
4480;COSTARICA;22;0;0;0;2;96.19;Lucky Star Spins;Mobile;0%;43;Male;Dormant;5438.0467
4481;ELSALVADOR;22;0;0;0;2;111.49;Jungle Stripes;Mobile;0%;43;Male;Dormant;5438.0467
4482;ESTADOS UNIDOS;22;0;0;0;2;105.16;Fruit Cocktail;Mobile;0%;43;Male;Dormant;5438.0467
4483;CANNADA;22;0;0;0;3;83.04;Fruit Cocktail;Mobile;0%;43;Male;Dormant;5438.0467
4484;CANADA;22;0;0;0;3;74.49;Misterios De Egipto;Mobile;0%;43;Male;Dormant;5438.0467
4485;EEUU;21;0;0;0;2;75.55;Blazingbisongoldblitz;Mobile;0%;43;Male;Dormant;5438.0467
